"time" "steps" "date" "wday" "hour" "minute" "month"
"321" 2014-10-04 08:00:00 0 "2014-10-04" "Sat" 8 0 10
"322" 2014-10-04 08:15:00 0 "2014-10-04" "Sat" 8 15 10
"323" 2014-10-04 08:30:00 0 "2014-10-04" "Sat" 8 30 10
"324" 2014-10-04 08:45:00 0 "2014-10-04" "Sat" 8 45 10
"325" 2014-10-04 09:00:00 0 "2014-10-04" "Sat" 9 0 10
"326" 2014-10-04 09:15:00 0 "2014-10-04" "Sat" 9 15 10
"327" 2014-10-04 09:30:00 0 "2014-10-04" "Sat" 9 30 10
"328" 2014-10-04 09:45:00 0 "2014-10-04" "Sat" 9 45 10
"329" 2014-10-04 10:00:00 0 "2014-10-04" "Sat" 10 0 10
"330" 2014-10-04 10:15:00 0 "2014-10-04" "Sat" 10 15 10
"331" 2014-10-04 10:30:00 0 "2014-10-04" "Sat" 10 30 10
"332" 2014-10-04 10:45:00 0 "2014-10-04" "Sat" 10 45 10
"333" 2014-10-04 11:00:00 0 "2014-10-04" "Sat" 11 0 10
"334" 2014-10-04 11:15:00 0 "2014-10-04" "Sat" 11 15 10
"335" 2014-10-04 11:30:00 0 "2014-10-04" "Sat" 11 30 10
"336" 2014-10-04 11:45:00 0 "2014-10-04" "Sat" 11 45 10
"337" 2014-10-04 12:00:00 0 "2014-10-04" "Sat" 12 0 10
"338" 2014-10-04 12:15:00 0 "2014-10-04" "Sat" 12 15 10
"339" 2014-10-04 12:30:00 0 "2014-10-04" "Sat" 12 30 10
"340" 2014-10-04 12:45:00 0 "2014-10-04" "Sat" 12 45 10
"341" 2014-10-04 13:00:00 0 "2014-10-04" "Sat" 13 0 10
"342" 2014-10-04 13:15:00 0 "2014-10-04" "Sat" 13 15 10
"343" 2014-10-04 13:30:00 0 "2014-10-04" "Sat" 13 30 10
"344" 2014-10-04 13:45:00 0 "2014-10-04" "Sat" 13 45 10
"345" 2014-10-04 14:00:00 0 "2014-10-04" "Sat" 14 0 10
"346" 2014-10-04 14:15:00 0 "2014-10-04" "Sat" 14 15 10
"347" 2014-10-04 14:30:00 0 "2014-10-04" "Sat" 14 30 10
"348" 2014-10-04 14:45:00 0 "2014-10-04" "Sat" 14 45 10
"349" 2014-10-04 15:00:00 0 "2014-10-04" "Sat" 15 0 10
"350" 2014-10-04 15:15:00 0 "2014-10-04" "Sat" 15 15 10
"351" 2014-10-04 15:30:00 0 "2014-10-04" "Sat" 15 30 10
